29.99813,43.52403,25.12115,15.417454,5.852091,7.589172,16.529002,0.725466,7.439875,24.380792,120.39056,19.19935,15.767035,114.411769,15.472736,2
34.622599,37.017378,27.669637,2.741039,8.577513,2.243323,14.292178,6.378143,11.999477,45.919511,94.12095,44.025584,55.995302,88.266768,37.774801,2
46.051695,54.653762,13.225411,14.781907,10.640506,4.251865,26.399216,6.5739,13.331524,71.594673,72.859317,49.275027,84.113429,61.31114,49.315297,2
42.190255,30.782101,19.135231,8.149782,0.70345,2.855704,12.872799,7.64964,10.776583,41.484759,94.828726,26.366485,53.216605,91.162535,30.145703,2
38.171631,28.749776,23.954708,7.154842,3.578104,5.526701,9.363086,5.571996,12.836742,43.17599,94.345481,30.334696,56.697473,91.082536,34.231611,2
33.777163,44.571014,9.712207,2.335842,12.885402,6.266991,6.820075,3.736563,1.888396,65.052365,84.113728,15.254376,46.649516,92.143424,12.844981,2
33.079898,42.409666,15.798544,5.416477,5.498882,2.514304,11.149445,1.194875,2.339769,48.673194,98.541595,16.054597,34.371564,104.661793,14.501611,2
40.680805,40.801298,8.909207,5.691228,5.981328,2.100842,4.616145,2.721628,1.298055,40.710221,108.934659,12.880654,35.708418,112.317369,14.130233,2
36.514748,45.446515,14.760226,4.549033,8.010085,5.285616,6.942849,0.038435,0.997313,46.468994,97.612162,17.154017,36.863595,107.383317,16.551778,2
21.622242,2.747768,9.860737,13.241902,3.560004,4.310384,38.719753,122.18821,16.830654,48.882675,124.64399,18.089811,17.444359,25.191143,11.729491,6
23.323513,4.148307,5.175795,16.538385,3.531242,3.78688,36.940102,126.43927,18.243082,38.270908,135.020203,20.151098,13.169489,19.394131,12.702521,6
33.588112,9.591494,6.250357,27.332167,4.477815,6.704645,58.985313,105.836395,26.760687,58.314186,109.831123,32.886887,15.512155,19.969446,17.712029,6
12.69716,2.690341,17.776045,22.943243,1.336943,3.732617,40.601147,138.274429,26.469791,29.218216,139.21347,24.767279,3.84729,14.719636,6.298931,6
27.669014,15.960398,35.370243,11.349339,2.462353,3.632051,34.243149,123.892113,14.638009,44.414894,120.650963,17.642485,4.725626,17.431564,7.507365,6
19.601046,14.8141,25.106691,10.662711,2.901761,4.909094,54.557774,102.481308,21.112999,65.767265,100.18087,20.637434,8.176459,22.166992,9.131569,6
15.979499,11.275885,19.677835,16.271318,2.734971,2.247299,8.317821,167.304031,6.47267,13.79203,149.027161,12.580374,16.869274,18.015291,3.578074,6
22.064901,9.681126,15.879301,22.836395,7.25583,4.479748,48.962261,111.013611,21.479301,47.690174,122.52256,20.719479,7.271261,16.830528,11.186296,6
